Realized_Delta_BOF,SCR_Values
-67929.70381498092,-148210.49000881426
-76576.48251220444,-148381.58501731546
-88251.46343712322,-149097.35949090548
-104391.97030761326,-145612.4539597329
-109274.70778986532,-147728.38084107384
-100927.72513165197,-144551.538576495
-111371.09543116158,-141527.12446313517
-106597.04503287445,-146097.89930064787
-108669.51393977436,-141384.79446715297
-109133.57876224385,-145098.24064473418
-104205.8869376703,-140694.2884039947
-99855.72252366715,-147327.3058700293
-93254.71514088986,-146354.70341228807
-97480.58124164445,-145531.99575987778
-101180.18487990985,-146191.78903883827
-101141.64848105446,-141750.28225127354
-102579.30688809126,-144167.89729877046
-99481.24585570325,-141581.02402573562
-104335.77744178858,-143362.70545315545
-100429.99751076067,-147757.94525378072
-99666.87698499812,-146614.92297579336
-94956.85100506723,-143666.75737648734
-97483.76180107193,-144346.72875077475
-97760.12262778915,-138492.57243810975
-93337.59013649286,-140749.75135519082
-96212.8018970869,-144554.49062997464
-99169.49036408646,-138983.47483462063
-93793.76703548175,-137708.8351408085
-93758.97903813375,-142435.6613527737
-94040.71041593316,-145847.0780988071
-93036.39421118854,-146387.62685306172
-91200.89663479535,-136453.5376788271
-86265.22710238572,-141908.01144905374
-86586.69814228278,-143057.1807956234
-85428.78133489285,-140625.0741695919
-82553.90649758978,-146839.47952672778
-81830.34822200215,-141759.49786105426
-84314.69528724335,-139143.40495257903
-84553.44767182297,-138103.3233143775
-84778.33322334872,-140627.30411419205
-90722.699486856,-140566.3194290456
-90542.94316405396,-137739.54737699882
-93062.81078370684,-141513.57562900218
-86748.67570491636,-142021.19190753368
-90143.26300068235,-143214.52372789386
-85945.47330943856,-141015.33873412505
-82306.94455116137,-148638.88561253296
-86738.83797022945,-140019.61783443764
-94474.43885645701,-143498.54706542188
-91967.59719493019,-134716.7626896357
-94095.38177474332,-145498.65145940566
-94676.87626861793,-139083.2063109633
-91365.18841874413,-144652.22763456104
-100418.15403281932,-145974.6748387758
-104949.14449863462,-141777.7168340344
-105767.45618323982,-142268.08756336852
-108972.99518925068,-142327.94966263216
-116093.24262529577,-144771.7837271722
-115092.9534581406,-138543.02217593568
-113544.97212280415,-144307.2928301788
-115375.81739144027,-140723.87534046316
-113153.30411545234,-141114.6456414205
-113737.16009855806,-140036.9801884269
-112306.23817888717,-141014.60485681842
-105425.47166747774,-141058.58473503895
-114038.42022008542,-144792.78485510257
-116550.2816279264,-143403.43783584688
-117390.29840819538,-142210.53875378967
-122597.67389937583,-142132.1089482437
-122675.64215944463,-139929.09658010182
-130225.73438737495,-146824.1464192076
-129008.12373106182,-147104.78683816877
-134260.09258229088,-142461.58000477136
-137405.99997593963,-140892.7697772674
-146058.05466198723,-144281.2252858606
-155057.2293571547,-143425.21254725946
-147500.84088229178,-139455.33411232606
-154186.29888821708,-139838.41531528323
-151215.26680289267,-138478.83144185584
-133971.28614378767,-143613.7967775549
-129110.99745806598,-144862.70235056887
-133917.82318820618,-141519.51916266143
-138916.37570047658,-142394.49975773238
-144433.05925901537,-147529.59897635755
-148204.81640312786,-143748.5161872816
-150732.98654476844,-142610.08320416126
-156707.4099042639,-143261.53036911914
-152051.13202750823,-142586.12073331125
-153123.61245086475,-143995.06127809602
-146174.09793877718,-145795.47990027262
-146654.0720438559,-145191.33182583464
-156606.53502571664,-143038.60996966332
-159651.6446838784,-139592.87758083106
-159066.1890416582,-147279.15386186348
-154396.97243947047,-143458.8963124604
-144271.66611003457,-142509.89680662664
-143446.93256012653,-142046.73217400932
-138095.56650267844,-144507.71073110742
-139158.66780847777,-152702.2883746914
-142696.9530340149,-141378.98375556502
-142121.17710472003,-145603.31385545753
-144916.01772849134,-146104.75381628601
-148594.7404340353,-145922.66845848778
-147752.3293783433,-140269.86485898928
-150389.47839191894,-137901.19166661004
-148975.21151158668,-139166.1058182876
-153741.8177498082,-141638.84153127158
-139035.72328941338,-139021.7755766247
-140740.23967362393,-141966.99125469523
-144090.42501346406,-141743.48054977861
-136041.17473416834,-139596.23934681783
-136210.14522733737,-139444.71237400128
-139502.430009919,-141403.70699083662
-137130.214526781,-141741.75220934575
-137216.83033311705,-143277.64402325675
-134454.3195204382,-139499.16736406894
-133011.49639375415,-138985.74855616057
-131667.77500205254,-139807.8905827455
-132753.19012506225,-142281.95870103667
-131356.3608159218,-143346.95598473077
-131820.44251634122,-140328.4386910544
-129794.75948281388,-145231.59591126977
-120545.34548161458,-148754.23834759975
-122083.10216329456,-140240.27966011653
-124362.96099386842,-140581.92785463907
-122305.91665455524,-145626.93171737826
-124028.29867424548,-139889.74615764042
-124875.07814439829,-144247.96453390463
-130597.72221380286,-146133.45601017395
-134095.1632276266,-140402.06478710138
-130712.79661708965,-144492.56368585947
-131876.6218238843,-141255.7551026117
-139565.22363882966,-141372.53558868158
-148854.3227328353,-142429.48156575978
-149918.91581706377,-140545.44977099443
-155987.48268283322,-139320.6550906322
-147214.9218461878,-139194.2392589419
-151538.7406451502,-138560.84846378252
-153353.4075488241,-143129.19250746624
-157911.12430970895,-140717.62255461485
-160867.42206448514,-140970.92157930837
-154665.13840849977,-142841.62528831456
-158903.62679097964,-145617.05399744117
-152147.4915643714,-138254.74006174097
-151585.86808059004,-137392.08280678265
-142449.91672633926,-143504.93404920553
-139127.7228755894,-145629.89557670956
-139766.10406374733,-140826.33879444253
-133413.1104363905,-140666.1360449897
-130843.94182044861,-144784.6152074962
-129678.43534480757,-147018.44440087618
-125804.06364424841,-144714.7480215686
-123098.22424759029,-148727.2731633824
-116931.43059462262,-145145.3345446928
-120473.61510089424,-142052.15121014684
-122912.05534491036,-144790.2318233839
-118749.35575318686,-143164.7561935704
-114890.99724523118,-139763.44363369816
-113834.0226389924,-145741.85343857767
-113324.99656262412,-139401.25436838472
-113937.87490258948,-149711.13215178854
-119964.03040124662,-139348.4432966638
-119849.95132720307,-150232.83434134195
-118313.88988301111,-140223.69364968926
-106261.3872904327,-147556.06455884417
-102298.14820316399,-138575.2857790348
-100871.45003531617,-142572.63402480193
-98018.27381691756,-148725.51807152072
-99903.69935403042,-140795.04307950469
-106302.7058875974,-151041.52662520175
-103621.99698816473,-144520.90455666394
-99244.29792439833,-142347.04467059948
-98776.31801774458,-147076.95391703502
-101401.28137772833,-143162.59256281564
-106754.7074441982,-142662.76388641517
-104284.12992311514,-143470.33663492475
-103865.06164574181,-142641.98466308764
-109555.78434550692,-142877.6797454387
-106730.00200942706,-143496.9598439227
-100890.66156295361,-145265.1510128536
-107265.68372165714,-143974.52794113453
-111720.81908091065,-147714.94423995336
-116567.65819834662,-142664.33249712572
-127635.3810920323,-146974.88945525326
-126496.03603754693,-145512.62496941467
-118468.09286968666,-146823.02490194293
-118532.83026863029,-146848.20101206325
-112989.93329472514,-148031.95827106485
-106182.24412317434,-143870.48764972953
-113512.25066622044,-143625.9855303121
-108734.14090199489,-147737.0693657521
-106233.9319630278,-150422.5826547094
-103523.71698744246,-149432.76605911355
-98739.206634779,-155024.08601595458
-106421.34196217661,-146227.01347426244
-108432.25280689681,-144001.6371439814
-112868.60337602918,-142717.80001843485
-110303.85764884145,-144959.85811446598
-115244.87484225119,-145133.68550317024
-110896.71755076142,-149162.9159434012
-109515.48495975079,-148006.74205709656
-111926.28682355885,-148484.0428877325
-117625.63352537144,-147586.50586127734
-115703.71855994,-144024.48868978652
-112339.099875569,-145124.54600397052
-106866.63650517596,-144920.45572956058
-104698.94445643667,-150192.71278499605
-109563.51048771432,-146938.34885583888
-103366.83099298878,-147575.25539233082
-95829.76981508476,-143251.67372573316
-97323.97739438212,-151622.13207910775
-98116.89043388085,-147643.81433259847
-91376.9425288596,-145910.95204216617
-91245.42445864098,-150045.74795720528
-93902.12069705513,-149168.8881025665
-90368.98692888604,-151901.90260320168
-89048.06937285175,-142409.41120055882
-91051.92559784034,-152021.1385297178
-87883.2124479533,-151005.50577409042
-81171.28527781402,-145824.7561912626
-82241.86644927587,-141966.89377881394
-82583.68112658511,-148955.0816661927
-82678.6333709046,-146852.74744636036
-75844.67971761839,-152434.81133290313
-71085.44217962818,-151407.34537652743
-69413.71892128862,-146814.62240571878
-70166.25452606031,-148620.90568292566
-69965.0583901148,-146830.91648548373
-65050.16410288296,-151842.41112205718
-58415.81166112714,-146225.26991312913
-48362.9493443782,-152506.3491485289
-49936.69210931519,-154743.2949268456
-54339.021697624936,-145368.48413381528
-58898.40745002497,-149337.38366742135
-64353.54660393926,-147452.0167039345
-64094.14729081036,-146457.77856759413
-64300.21482587105,-150859.06387408217
-59446.01973380905,-154055.22491950705
-58110.57041817752,-151138.8592278959
-60015.37124576676,-151111.72997248973
-63831.01850181213,-150556.7849737568
-63817.832686179434,-150538.11501884556
-66464.66578011413,-154122.82235875886
-66676.88774961059,-154049.53312778534
-70127.1946122502,-150732.472614597
-66234.85961196502,-152956.75495976594
-59900.95331057755,-155342.81930711196
-51852.83282666665,-151365.4745228121
-53712.43649886374,-153587.09235823416
-47994.00472224876,-152689.9980878664
-50138.13196909276,-156025.69870750667
-52859.05601281347,-151301.46821692376
-45631.72719910997,-149788.67206420825
-36057.49793614494,-153543.48970717567
-27845.839286313392,-151065.59686065497
-10138.88530047203,-151919.8081483452
-3480.883059577318,-149914.52188053116
-10530.543780600536,-150051.3233403862
-4349.724064840353,-155721.38873877187
-6689.527117042453,-152505.20244034776
-7708.459981067572,-152517.48318847307
-12270.087173835258,-154140.11607021044
-14726.279373198631,-156754.26244338535
-21341.000992257847,-155308.09769455952
-27358.723864472588,-159745.94889904337
-20451.070530631347,-153524.4067715326
-19693.668468423653,-159669.16390930547
-17482.81117347593,-154419.8611661133
-16570.48085173592,-156562.99003942794
-22807.693244264694,-153572.66605801196
-18503.87114919885,-148973.31226908692
-36277.51375185896,-152828.79300289988
-40859.294324897695,-155799.2945721337
-43493.449504941935,-156887.27144113608
-39315.38920696755,-153622.45478632674
-35178.51764672808,-153843.1298103263
-34336.97957156529,-161645.56238668246
-33621.37300030829,-152773.28112748644
-30332.194325011224,-157788.62490265843
-30518.678665822372,-155328.26668658736
-24183.721778024337,-154407.79393571342
-30706.175734684337,-148683.93137537318
-31904.33299594943,-153090.96349465044
-34725.09732328949,-148336.8975735033
-41852.15756935184,-151538.72725761682
-42033.254731077,-155146.09668737822
-43481.68803521001,-156119.65751140457
-46780.40257590858,-147936.36992525778
-46357.361496958416,-152842.75031551078
-47327.275915022474,-147042.65991362347
-52985.26697827864,-153176.18996740502
-57052.284534735605,-148312.35415851104
-50829.18293322041,-154446.92336375537
-53421.48543618177,-158778.2312894923
-45849.346687855315,-157213.09577465494
-53220.85984379228,-157826.34721153975
-50803.21232477063,-155569.49428676223
-59627.5242799609,-159107.3750170895
-64052.74428641959,-161777.54822369188
-65384.14098253788,-152871.0286666569
-58803.07101079356,-152571.70232048683
-64163.92799057264,-153750.6672557117
-60926.09192412102,-153004.912881319
-63171.7010659487,-158837.22317920532
-64671.12863984413,-154822.37780585676
-46683.774696184904,-154467.91981312676
-43658.31001269515,-155028.4251434632
-40225.075246838736,-149446.45552617862
-34450.75446972763,-150368.5433305005
-23288.369047872373,-159366.0970885308
-26780.548729689093,-155983.5626368524
-21336.51643970178,-157029.0120852147
-21778.5607169749,-158324.79715487477
-26137.832083021174,-155987.3163749467
-25746.824456789414,-160960.6815282017
-30551.059352139942,-158027.2725357783
-34749.15603350289,-160515.69334348675
-23296.160409010714,-153877.60892272927
-22664.123139309115,-155206.15049470315
-19793.624098638073,-159419.5348431414
-16075.525406648521,-156814.87697647393
-9449.813949584379,-155228.31591187452
-5054.30708461802,-159386.33456573385
-10612.264190797694,-155635.00645333374
-2280.907929951325,-160385.80088062678
5912.178841741406,-153115.8737437476
8885.373441736563,-157061.823717392
17394.049603587482,-159349.10489240993
6660.302529335022,-156580.5746229854
12316.83437479788,-164869.80378270635
6838.951891555567,-167692.7290287988
-9816.809996994212,-162266.09271656093
-11270.768082779134,-165067.45655635567
-6783.338858518866,-159849.14040655023
-11989.880381432013,-157454.38327468303
-821.2592749414034,-167336.51582983774
4723.284274763544,-159827.3540881169
9239.86734456534,-160701.10717802017
17342.31878320768,-158599.6997462651
18975.16855014756,-165219.40886718445
25686.438460523263,-158358.5883135301
12972.721850361675,-159576.63772091724
9776.197595467209,-164903.59134690548
15235.793315319577,-156820.2707221451
13104.586401068373,-164277.18365768713
6404.46535339742,-164834.06377493968
-4199.8661984563805,-159092.7313757567
-17952.619093410205,-164212.69786625289
-18845.78020674875,-158828.05507827463
-22191.342413924052,-164006.29516487892
-28353.987996982294,-159502.90042571307
-24977.46749405912,-162813.0041460368
-28479.94883163157,-165427.18365031996
-22570.925124568632,-160140.7588393905
-12196.721222929657,-162143.94004464455
-6928.675847025588,-160826.45540296944
2759.748190489714,-164198.1212783634
5373.104714239016,-164655.9123070158
527.1342273998307,-164791.22095292405
-16653.375075533055,-158378.74183238574
-11442.835070757428,-161596.64990463975
-11382.044413620839,-158295.2855600259
-16538.57459007774,-159408.84662874645
-16962.480149554904,-156840.35995150512
-2662.8421396556078,-162926.1257816228
-7428.368362313951,-166047.76583149022
-7451.100373378606,-161769.81761686862
-8374.12281918968,-160995.48678357416
-11020.873358800425,-161796.8316527477
-15762.323205748224,-166349.45580288852
-8741.914261852507,-152587.07515316328
-6720.030865197186,-159463.18130045643
-9173.56136804982,-161395.61482087785
-9668.472734093084,-158113.56055720345
-14163.09955104068,-163831.20925094688
-9235.244667129009,-157622.89035575086
-5136.844282525359,-157716.6986159355
3360.1434103430947,-164814.45058736464
2396.8373508421937,-159408.81462416414
8575.806606633822,-162958.58688875815
15406.027263478027,-154292.68831776612
15213.822901911219,-157184.34476160677
7659.1783600397175,-162589.18635464634
9907.435786444112,-166073.69413647804
23255.681831328315,-160706.7999468106
39319.99220945628,-160290.40109020408
50774.208196783904,-163742.94778494164
60981.56121754588,-163253.53006886542
53214.76795213239,-165028.4589666256
60389.67258264776,-169259.09942140226
62362.458556756144,-160636.26219904784
69005.14233632106,-162934.49889626307
71881.09151263279,-166928.3679135436
70921.12760424253,-162907.11088218793
74215.81803889934,-162960.40031915574
62709.37095793872,-165556.38969866897
63975.044375078985,-165274.83605443008
52361.57751765603,-165868.9322068904
47743.94251303619,-166057.1870440468
48187.21036967996,-157653.77737034758
42260.60200349556,-158136.8115131688
35849.883093032055,-159409.3485536515
35907.07033782883,-163049.3162958341
34387.42976235668,-158185.2429385203
34978.53454126313,-158365.45755086237
30791.613553837757,-159107.20306780367
33355.10542882397,-159230.55843627427
29920.916159080458,-167402.86969792467
29365.43294901296,-161380.21229288177
29176.488418640336,-164138.8272733872
33179.019424346276,-161331.68523064905
30047.91457988345,-158607.71437115298
30235.031937136664,-160865.8465725326
41003.20296835492,-157934.19556884666
38417.69387125864,-163623.1495965767
42091.1185326071,-158652.5019544133
23016.391160457395,-160018.41969913497
33245.45071873593,-159181.17228416403
40164.29438694613,-161609.59136807636
35510.04735887353,-161737.93057880556
33942.08772203117,-159974.33853171274
37011.57704225823,-161586.7691292602
40545.13480873511,-162565.994123273
36475.712184018106,-158392.3283033467
36873.1380079356,-160909.64874250494
41304.71091128839,-161707.61775816098
39015.3857907441,-160145.28908098678
42145.40006928786,-159056.62311456975
46055.724297642475,-160392.42606715905
53261.734367419616,-160210.969279743
52806.78149626916,-159932.06422243026
47911.9807285351,-159650.3764876753
50942.043161112815,-160671.35095446804
55170.47091497725,-167518.87326272414
59322.58312222466,-157914.59292926494
63211.63158395176,-162076.656078481
61466.785109379096,-165276.77804854448
53528.30240012123,-162007.9991780558
55998.541125902906,-161420.7339268724
62165.42620462389,-160812.85930944514
59584.79040931561,-158180.0222706623
67134.95622411324,-158991.03626116415
68396.750247158,-164601.13337872058
69351.5001269572,-165053.73391719523
73365.46408203407,-167559.07635080817
63365.02487532154,-163955.8506050393
66596.412642312,-163980.9592959728
64269.74270299694,-167736.4986670165
60721.192655506195,-172497.95198961018
59694.54192694451,-165790.565431078
65629.20538453478,-163809.83476318608
64727.382701951894,-156689.8120138439
65239.86294173589,-167874.99205279574
72358.03712066647,-161815.8273746269
81488.03229174658,-162453.38530721137
73872.74009807862,-164890.65805643366
72407.79942358332,-163737.5743761208
69084.84106958401,-161817.387580436
66299.21812804916,-160910.43208250214
59900.762469347916,-167387.2260798907
57637.96207941754,-164204.9024043413
56008.26926336717,-161387.0923108136
57516.1748204747,-162467.17102391832
59025.16825526883,-163063.41183479974
60979.71800760052,-162535.72079481327
56208.411216092994,-167833.33463161526
55770.49991635943,-166022.00325292003
57761.95605591277,-157845.38470621972
54354.28351439675,-163156.4697726036
48717.54191614827,-170001.60984125396
50201.96423197654,-165624.3183921108
49755.56500529207,-163742.70771376003
46098.06277417112,-168585.10385566662
52994.3104715806,-164301.45497035963
54700.796121324995,-161632.1880059463
42705.91297742096,-158110.9778180857
41519.5244144419,-170428.2345930529
48491.54554314399,-160971.8438075418
52318.161658896715,-171878.8204788381
46346.93817610876,-155957.6329776595
53445.05001999915,-160333.05080024406
60260.32780808024,-161805.5391702916
59704.19199931773,-165511.23542441145
60432.55036553356,-160843.20884814064
61026.78875138133,-161617.24881687184
60341.118521958706,-164948.6947822527
63278.24456545827,-161775.54809994728
61685.94841074734,-164561.48609350334
64689.50113688607,-162486.4002243974
72873.92821424583,-162637.50136065925
72577.08778852702,-162203.2364574931
70138.0598671399,-161272.03901692192
73787.45834884187,-161159.12442693822
76494.69820122514,-168012.71156419688
74640.81642405747,-165803.20464181277
66159.82399790047,-160314.4317218175
63481.78195904137,-164442.30335300675
62403.33457323827,-165987.8260619602
58202.08338005538,-158632.50883139297
47389.9572416069,-161825.63587846272
51195.01346730103,-158762.6947861879
52662.54165548785,-156375.39718312005
60575.270653930726,-165904.93211921837
61581.43882852234,-172396.9904950071
62487.49398350925,-161316.05094610376
59282.41030079534,-159950.8551150172
56198.05923435488,-160972.62806160553
55535.98998203548,-169513.83764266787
55304.32872634416,-163560.91377577587
59199.56927745731,-168623.55662422278
63510.32342071901,-164649.72403545567
64320.4484904689,-160578.48440491618
65616.33660971199,-168848.22311795474
72198.98588660697,-160460.23429284227
68194.28864623606,-166405.84338563296
68765.68156862911,-159879.67749282037
68861.12376064924,-167219.6081127348
64792.22345122439,-164031.97708328834
69277.47804154293,-164490.7282027781
61791.10821568535,-165834.85430077396
61410.91626781272,-164460.31571476543
57982.594292418915,-163021.8468721631
56370.93061766587,-166007.84629335415
69942.98504993354,-157880.70333088856
76161.06512118992,-165003.75067901384
76279.5654628881,-165562.1181590571
76685.02566288051,-168432.70960596588
69806.3085179656,-163342.611498632
62461.86183220742,-166907.947651836
70256.37949177832,-164083.33218521715
74236.10401541798,-168471.45065679273
67867.65916228574,-171353.42502255808
63775.71743314038,-167401.67054907687
70669.30418243515,-164245.41971993813
65617.8587606817,-169920.8168572711
62642.76334814157,-163477.38149202263
58158.810385435936,-162137.69486250158
60667.855951567995,-167299.3285675314
61479.711857379414,-159211.6197612838
55639.92655853566,-162594.81868412433
53664.99583405198,-159552.72542995118
61202.02647798939,-165679.72333072723
68205.69897569332,-160573.47105386472
72331.62485505734,-169497.3129069702
77094.89258892764,-164243.37777502585
76883.37353188405,-162924.23451738484
68535.79576214927,-165823.39475475517
58512.438604997005,-168371.51659179872
61663.73576790083,-161785.24102593606
65135.49684052495,-165373.3051538424
67851.99555018684,-166083.35916720127
77703.94708457508,-165466.9461593674
78012.4390783715,-163894.79411030342
88613.2859668081,-163495.68040720173
89128.398369667,-169191.27254976597
94797.90899799066,-172171.94186219532
91792.58137459366,-165086.4548626649
83735.01236753236,-159087.76516882266
86979.26184146595,-163465.9722725129
88422.96906467597,-154526.2503663405
84655.59867566777,-160892.7745043719
82313.3219574528,-164104.2953026768
82598.61356509826,-163555.61600213844
75908.69916807674,-161568.62641606742
79047.80682640849,-167349.13555304884
79310.22459595161,-166635.4794973474
83484.05184923136,-166453.1115777133
85286.35175085464,-161162.08636419408
82573.28836207767,-165069.1521445907
83593.54791182582,-167277.90655612346
84796.1077191343,-165039.83370707487
84271.53525421454,-168263.933132499
87995.17819240538,-160519.03122144757
83448.74553862563,-169936.05992776222
91987.47148399113,-161368.82073744232
96526.6675962134,-162999.5207849897
99723.92831027566,-170921.8437159148
99524.76776362746,-161753.99495575923
104283.1343386895,-163746.6205782843
101631.79163588153,-160465.83884825176
107986.44690655684,-163995.26974306692
110860.92652190092,-165541.95398692126
116069.50599410699,-160800.64778347738
121879.23483680654,-168389.90896160153
112360.04304772627,-171582.60205376087
119252.41468708136,-168716.58123850133
130634.99164031714,-166296.67365601868
128461.97653356253,-163829.72903700554
130824.0773058891,-167867.44879938193
126906.30443545501,-165055.6024642097
120166.98846275604,-169611.1522904384
113469.86558144493,-165545.48018661852
104426.55648084311,-163951.05756598111
109556.09793274279,-156778.84662351912
111822.0731180677,-165314.7405302731
112238.50941043254,-164998.0322986652
118820.45421900495,-163011.11903597237
127368.38279756985,-170054.10344996615
135764.02358997322,-164152.2797709314
140543.7409294491,-160961.770956817
140096.82197518076,-158390.3343538067
136514.53343152918,-166880.75197911155
136105.05599732697,-162930.6025190523
133012.23094824317,-165639.77983001995
131275.70751590864,-164387.01330691596
132682.71929527773,-164567.68811219203
125486.77600584971,-169206.4209598931
120028.45320366998,-164040.0190606308
107039.4527862526,-164610.7092849405
96553.60080476908,-163821.66802133052
96603.63069293823,-165875.87811220248
91068.33317918656,-169021.4628683094
90364.20135398512,-167026.2881561362
